datetime;uc01;uc02;uc03;uc04
04.11.2019 23:00:00;4337,297824155;3637,002978866;3078,885183558;3207,695184329
05.11.2019 0:00:00;3737,209840064;3217,573471860;2579,276776574;2662,389849516
05.11.2019 1:00:00;3338,896645894;2905,178535250;2510,594030208;2435,615326599
05.11.2019 2:00:00;2868,260408519;2575,439850235;2373,120699692;2290,749542997
05.11.2019 3:00:00;2573,730727013;2375,137453612;2381,084073312;2209,833968065
05.11.2019 4:00:00;2421,762663262;2291,494329701;2163,265586637;2279,089526538
05.11.2019 5:00:00;2482,213806294;2334,492082713;2133,247494349;2308,712839706
05.11.2019 6:00:00;2615,657853688;2409,253618907;2219,495821739;2300,634739111
05.11.2019 7:00:00;2588,250051334;2391,435197702;2228,520602678;2378,168833839
05.11.2019 8:00:00;2703,012516705;2506,282316371;2177,411760229;2480,408886857
05.11.2019 9:00:00;2862,443258024;2567,949732631;2231,220197049;2576,100445119
05.11.2019 10:00:00;3086,728250880;2705,383531358;2326,876461050;2730,462130581
05.11.2019 11:00:00;3249,939637077;2903,126595022;2439,060359597;2754,683204366
05.11.2019 12:00:00;3445,604203493;3008,202685829;2400,857230883;2892,242786438
05.11.2019 13:00:00;3636,280210301;3138,821461185;2474,539389349;3199,653427479
05.11.2019 14:00:00;3954,707023893;3417,510814145;2604,174708598;3220,959817835
05.11.2019 15:00:00;4501,392627309;3774,082996681;2785,471203376;3537,292567194
05.11.2019 16:00:00;5084,709871189;4079,354008260;3022,651381944;3830,430326820
05.11.2019 17:00:00;5362,783249334;4302,042782130;3061,068580928;4067,362055034
05.11.2019 18:00:00;5436,154103141;4417,313167569;3280,555439316;3596,651167453
05.11.2019 19:00:00;5077,195986786;4090,761451557;3332,578204007;3565,803805472
05.11.2019 20:00:00;4674,353119935;3860,604331971;2979,305685566;3306,273984497
05.11.2019 21:00:00;4548,229780679;3749,409800594;2916,432333468;3200,927812552
05.11.2019 22:00:00;4285,202112066;3595,609385329;2926,396631372;3211,427829321
05.11.2019 23:00:00;4075,740418872;3379,301937983;3040,403407616;3050,545103086
06.11.2019 0:00:00;3495,004852352;3032,024531368;2667,786131410;2593,128714559
06.11.2019 1:00:00;3036,674214732;2693,608314521;2479,849463012;2392,601152018
06.11.2019 2:00:00;2673,077115776;2452,165508724;2447,684526284;2075,691899173
06.11.2019 3:00:00;2139,014387951;2097,175027936;2262,220767421;2000
06.11.2019 4:00:00;2000;2000;2049,583802329;2124,520351764
06.11.2019 5:00:00;2223,675560102;2149,200354836;2000;2252,185766197
06.11.2019 6:00:00;2419,040478834;2288,607645124;2092,440488502;2218,982120161
06.11.2019 7:00:00;2420,535730537;2294,471619293;2183,807954457;2300,014065598
06.11.2019 8:00:00;2536,305521512;2363,952556838;2187,877763603;2449,055927805
06.11.2019 9:00:00;2735,801541581;2514,157173806;2207,657320733;2507,783331152
06.11.2019 10:00:00;2936,088562953;2657,682491194;2246,345558905;2630,735675508
06.11.2019 11:00:00;3182,471638337;2821,903063184;2363,262923145;2752,673567105
06.11.2019 12:00:00;3279,385551694;2894,343056891;2444,143761786;2799,803907562
06.11.2019 13:00:00;3540,177345959;3029,191767598;2490,585706998;3006,019306948
06.11.2019 14:00:00;3800,527481390;3259,937502411;2464,173323703;3373,359448623
06.11.2019 15:00:00;4291,546918995;3610,599996182;2632,493223721;3620,297935859
06.11.2019 16:00:00;4916,067463316;4040,806225651;2800,204244499;3920,958498282
06.11.2019 17:00:00;5141,349095284;4278,688748979;3115,542881695;3883,119580386
06.11.2019 18:00:00;5213,118816491;4258,008881967;3379,833138750;3453,019723518
06.11.2019 19:00:00;4817,779422355;3954,117288890;3001,577150451;3391,244803892
06.11.2019 20:00:00;4535,554050750;3833,339452407;2978,586244882;3343,234516574
06.11.2019 21:00:00;4219,263682569;3485,671095528;2817,998382688;3189,600706924
06.11.2019 22:00:00;3977,891072646;3307,634738319;2763,818097326;3057,773798852
06.11.2019 23:00:00;3841,175153687;3281,845093015;2628,665284543;2921,223380648
07.11.2019 0:00:00;3483,113085335;2985,992683489;2727,393496779;2578,834917678
07.11.2019 1:00:00;2996,208846969;2674,396921305;2459,760699335;2349,254697701
07.11.2019 2:00:00;2632,131987461;2424,074943336;2410,614455089;2141,836410536
07.11.2019 3:00:00;2258,245737494;2180,340848432;2278,884135445;2112,433693084
07.11.2019 4:00:00;2219,005203803;2148,268422219;2101,410484727;2195,893368441
07.11.2019 5:00:00;2332,627625187;2230,931726913;2075,124816367;2287,305647213
07.11.2019 6:00:00;2469,654484517;2317,320343271;2118,878403705;2304,158156762
07.11.2019 7:00:00;2509,642182956;2351,267536409;2149,461376143;2334,388702100
07.11.2019 8:00:00;2650,081592378;2442,167434383;2208,644885058;2426,728378034
07.11.2019 9:00:00;2834,436761450;2598,025662625;2223,334323945;2605,675922314
07.11.2019 10:00:00;2991,563748844;2668,751203582;2271,677596416;2681,188187738
07.11.2019 11:00:00;3216,905487362;2833,634311523;2337,509003723;2717,065704689
07.11.2019 12:00:00;3347,514697210;2967,926558698;2498,159775453;2697,596319504
07.11.2019 13:00:00;3410,238581206;2930,729539655;2415,715229059;2922,034697854
07.11.2019 14:00:00;3709,498637538;3222,576910477;2456,766637186;3273,597107614
07.11.2019 15:00:00;4272,461535936;3580,908552241;2512,573329602;3396,546360373
07.11.2019 16:00:00;4733,020029020;3897,956018111;2724,010038076;3802,362261446
07.11.2019 17:00:00;5126,320365783;4138,103374359;3108,321410518;3804,499722818
07.11.2019 18:00:00;5137,878617195;4113,984771752;3430,813329935;3631,965924011
07.11.2019 19:00:00;4860,923624158;3971,031708292;3083,216670549;3387,728850014
07.11.2019 20:00:00;4601,160963786;3766,148047889;3295,284953716;3289,209361519
07.11.2019 21:00:00;4182,446939292;3506,462896937;2942,125095124;2999,079802555
07.11.2019 22:00:00;3918,202425915;3262,643954419;2607,329591493;2981,475735184
07.11.2019 23:00:00;3783,353261378;3220,418217375;2791,262105150;2734,354669971
08.11.2019 0:00:00;3325,205795126;2902,699942149;2642,700643535;2475,315517979
08.11.2019 1:00:00;2985,000594283;2666,003925938;2588,988448102;2345,541421690
08.11.2019 2:00:00;2594,885374778;2409,381678813;2390,776296004;2155,298584733
08.11.2019 3:00:00;2261,169781655;2190,249121096;2235,272747296;2132,124851837
08.11.2019 4:00:00;2228,285148077;2150,858344586;2084,184559995;2179,822222158
08.11.2019 5:00:00;2311,440285458;2223,446732143;2064,176955830;2205,118636009
08.11.2019 6:00:00;2412,300754812;2269,882365090;2116,243191596;2253,864549976
08.11.2019 7:00:00;2474,929975855;2323,530798267;2171,400990828;2312,063400963
08.11.2019 8:00:00;2561,158509367;2397,411797360;2170,897560897;2425,791562446
08.11.2019 9:00:00;2751,478145739;2537,131328205;2256,181509696;2537,952547774
08.11.2019 10:00:00;2986,179510247;2700,717550124;2217,262239203;2618,403725337
08.11.2019 11:00:00;3211,731870984;2875,758182927;2460,409207926;2693,209047139
08.11.2019 12:00:00;3389,030685102;2965,204917532;2407,720250810;2855,208700737
08.11.2019 13:00:00;3591,064974392;3069,097515739;2406,616842089;2887,643895470
08.11.2019 14:00:00;3686,239438724;3202,125967512;2652,831150516;3226,768505262
08.11.2019 15:00:00;4217,487278012;3527,412043424;2710,059016426;3498,824851771
08.11.2019 16:00:00;4782,351310394;3929,412848395;2715,533059442;3654,974068200
08.11.2019 17:00:00;5019,788839051;4079,785659835;2986,460892840;3486,917220310
08.11.2019 18:00:00;4880,516315238;4010,163523921;2898,132034671;3397,003925572
08.11.2019 19:00:00;4578,038050604;3792,164675125;3343,191435196;3115,205774461
08.11.2019 20:00:00;4161,993615714;3476,428819890;2787,415510419;3069,614962809
08.11.2019 21:00:00;3935,365787557;3396,119307179;2987,487545533;3096,940305144
08.11.2019 22:00:00;3850,064888638;3218,097222565;2585,242103998;3000,989709385
08.11.2019 23:00:00;3698,676244640;3172,609469047;2711,621889024;2821,383558371
09.11.2019 0:00:00;3498,610408670;2997,578520479;2890,285078316;2774,161966605
09.11.2019 1:00:00;3390,431225832;2958,537849040;2434,403048842;2521,370448919
09.11.2019 2:00:00;2958,970083032;2670,862578719;2453,424139808;2362,015217990
09.11.2019 3:00:00;2622,773207725;2422,928230378;2380,109896646;2261,418091685
09.11.2019 4:00:00;2432,520602718;2300,591077398;2216,379456614;2281,241508941
09.11.2019 5:00:00;2458,066849247;2308,094705908;2169,601129743;2390,737094564
09.11.2019 6:00:00;2708,277956314;2488,291327361;2149,084580283;2434,767954252
09.11.2019 7:00:00;2816,936769030;2550,936284339;2308,179136276;2601,068680512
09.11.2019 8:00:00;3006,471908385;2708,329427859;2368,750995237;2812,875957951
09.11.2019 9:00:00;3312,603643547;2918,466097013;2311,133915672;2963,899197840
09.11.2019 10:00:00;3685,996790711;3139,471383249;2516,938237613;3057,020491097
09.11.2019 11:00:00;3997,014034726;3333,071100680;2639,566457576;3364,147684970
09.11.2019 12:00:00;4234,098720955;3585,440543487;2833,346045831;3331,185260255
09.11.2019 13:00:00;4458,706910350;3683,067088952;2679,209859817;3461,535765982
09.11.2019 14:00:00;4671,269591578;3844,662437306;2938,182944893;3660,261469312
09.11.2019 15:00:00;4846,127628901;3939,731263597;2860,942648486;3687,242909224
09.11.2019 16:00:00;4978,084197783;4029,770452156;2985,767967692;3694,743717240
09.11.2019 17:00:00;5192,371839092;4110,874665210;3268,442028802;3890,626167109
09.11.2019 18:00:00;5351,246131099;4274,577895841;2908,593688385;3952,752433723
09.11.2019 19:00:00;5233,403655291;4232,228814614;2989,089770052;3486,267181540
09.11.2019 20:00:00;4724,625822874;3822,672284359;3074,794933192;3530,331356037
09.11.2019 21:00:00;4467,799966462;3740,923534005;3063,581872155;3257,228682200
09.11.2019 22:00:00;4268,835319229;3601,432314976;2749,536500211;3192,982183009
09.11.2019 23:00:00;4047,194666962;3469,946864846;2945,739406851;2849,777468462
10.11.2019 0:00:00;4042,086487844;3382,183652461;3021,398332713;3001,941346711
10.11.2019 1:00:00;3720,784196366;3226,139956063;2709,822984967;2667,911240285
10.11.2019 2:00:00;3319,968791635;2906,747691995;2620,633161565;2464,641167712
10.11.2019 3:00:00;2910,994667308;2617,976258470;2594,240544929;2366,873757346
10.11.2019 4:00:00;2640,645575032;2455,509949875;2377,762614117;2406,434819815
10.11.2019 5:00:00;2662,367452406;2441,036162748;2276,479675355;2442,428674859
10.11.2019 6:00:00;2837,863363486;2587,733820780;2215,521418346;2542,308144553
10.11.2019 7:00:00;2983,307377936;2648,559444092;2241,335264137;2736,162098288
10.11.2019 8:00:00;3205,828640488;2850,639310499;2296,532603001;2896,656507747
10.11.2019 9:00:00;3601,492310664;3110,464787481;2426,400288289;3015,815969089
10.11.2019 10:00:00;3895,182052908;3386,566111881;2698,955791718;3198,538704953
10.11.2019 11:00:00;4274,852031889;3476,258197601;2620,091320746;3368,048938115
10.11.2019 12:00:00;4414,127768327;3620,643276692;2900,290161507;3414,757804075
10.11.2019 13:00:00;4450,074365022;3648,808071192;2858,615339675;3336,149980390
10.11.2019 14:00:00;4681,998007850;3842,145891943;2683,793210817;3742,058322451
10.11.2019 15:00:00;5201,026596609;4095,935763768;3200,250702624;4037,674414684
10.11.2019 16:00:00;1131,684382116;879,934859312;608,295734948;784,539111069
10.11.2019 17:00:00;5784,086338108;4534,676596546;3143,634908875;4144,620282537
10.11.2019 18:00:00;5756,380594406;4645,682019846;3585,778392108;3798,556454140
10.11.2019 19:00:00;5456,689122140;4315,677893978;3636,680616780;3683,001259629
10.11.2019 20:00:00;5222,800292656;4253,335702752;3181,057918926;3849,798166731
10.11.2019 21:00:00;5039,649694618;4011,771025729;3056,286969252;3584,082004792
10.11.2019 22:00:00;4748,311517003;3948,324637142;3196,902297711;3387,745721055
10.11.2019 23:00:00;4420,536155577;3715,556252574;3092,609621268;3087,176241713
11.11.2019 0:00:00;3968,311342157;3426,088959530;2822,171579470;2825,173058629
11.11.2019 1:00:00;3506,057769215;3062,090417927;2747,445818785;2677,631343981
11.11.2019 2:00:00;3119,497353239;2775,895564995;2517,427660196;2419,895539892
11.11.2019 3:00:00;2804,874057127;2564,533844006;2347,567234058;2355,164907336
11.11.2019 4:00:00;2631,518774830;2427,374993389;2240,139019339;2365,233673443
11.11.2019 5:00:00;2673,273682059;2457,125847173;2252,338671273;2410,803601285
11.11.2019 6:00:00;2757,888647362;2541,112767177;2292,986318216;2386,590652832
11.11.2019 7:00:00;2781,358349493;2554,751061640;2240,876067447;2481,838334128
11.11.2019 8:00:00;2826,037576981;2585,773449318;2300,278935789;2509,822107146
11.11.2019 9:00:00;2998,546064449;2712,386386060;2368,009228799;2617,309396776
11.11.2019 10:00:00;3265,509400591;2843,747393707;2462,123437906;2819,404121454
11.11.2019 11:00:00;3485,982754530;3027,655907258;2356,787687438;3191,973529468
11.11.2019 12:00:00;4413,105290550;3616,134534130;2521,954952124;3270,816541842
11.11.2019 13:00:00;4444,936112431;3636,488549287;3033,307332781;3496,811885981
11.11.2019 14:00:00;4721,919243179;3854,372452584;3032,147794843;3785,565033265
11.11.2019 15:00:00;5206,295395948;4168,442851038;3074,420791350;3974,108301673
11.11.2019 16:00:00;5593,610506301;4466,502455020;3426,924506179;4263,693214443
11.11.2019 17:00:00;5813,744650869;4613,406775399;3537,817201443;4295,892974359
11.11.2019 18:00:00;5945,315894162;4723,219592183;3438,076369864;3855,316259713
11.11.2019 19:00:00;5579,103899710;4473,057633854;3330,148958340;3715,237882022
11.11.2019 20:00:00;5128,952815636;4076,416373797;3248,575816892;3594,100894808
11.11.2019 21:00:00;4843,802313441;3856,322601101;3112,242332794;3557,504271395
11.11.2019 22:00:00;4619,565920947;3761,046456716;2999,438673672;3371,932879824
11.11.2019 23:00:00;4321,099128123;3579,399065843;2999,517562741;3178,166109618
12.11.2019 0:00:00;3673,198721476;3128,738972419;2728,282765174;2724,974491620
12.11.2019 1:00:00;3306,764089999;2936,151250369;2663,468898858;2493,604903978
12.11.2019 2:00:00;2856,458440212;2604,315533502;2381,628073034;2278,138121557
12.11.2019 3:00:00;2564,901779629;2391,732867360;2360,965030624;2227,408265471
12.11.2019 4:00:00;2421,886671887;2291,682492493;2172,456625312;2273,822039121
12.11.2019 5:00:00;2488,805398762;2327,887977478;2181,431910397;2343,458797562
12.11.2019 6:00:00;2604,087905162;2404,855169016;2139,233771069;2345,207970952
12.11.2019 7:00:00;2565,816792273;2388,721878272;2210,768864700;2384,142764136
12.11.2019 8:00:00;2701,951704398;2483,366039786;2166,078080711;2510,716362929
12.11.2019 9:00:00;2839,521654344;2570,998552532;2265,471366918;2532,162942710
12.11.2019 10:00:00;3045,107507666;2764,676007268;2343,498850191;2728,090183550
12.11.2019 11:00:00;3282,122808315;2861,976602105;2454,244549478;2705,106438175
12.11.2019 12:00:00;3430,807962458;2979,021321088;2537,025012893;2985,156583880
12.11.2019 13:00:00;3693,576436916;3149,598150611;2449,229222265;3174,359331384
12.11.2019 14:00:00;3954,757962256;3399,517268920;2680,052220698;3356,800280865
12.11.2019 15:00:00;4440,742630635;3723,501286793;2587,444164126;3679,989620510
12.11.2019 16:00:00;5133,369998976;4061,253034771;3114,280862321;4087,487390126
12.11.2019 17:00:00;5362,254783346;4266,889545318;3407,858667312;3824,359726028
12.11.2019 18:00:00;5367,020028855;4317,728873082;3262,481472425;3539,698587155
12.11.2019 19:00:00;5032,874572976;4161,179195244;3374,348926461;3508,810773224
12.11.2019 20:00:00;4767,967571403;3930,399543815;3020,505242132;3460,387591694
12.11.2019 21:00:00;4554,161895383;3786,943079702;2953,010825834;3171,793237534
12.11.2019 22:00:00;4271,352524355;3587,002871599;2960,998451933;3129,563148606
12.11.2019 23:00:00;3991,943895468;3345,276546950;2783,190710224;3031,130511844
13.11.2019 0:00:00;3525,227800066;3019,530457061;2552,613739356;2576,636251957
13.11.2019 1:00:00;3018,463728633;2710,756748997;2593,274692152;2385,551495112
13.11.2019 2:00:00;2689,545948790;2483,327212762;2318,811556967;2080,144989626
13.11.2019 3:00:00;2138,785008086;2092,964667500;2297,082850022;2000
13.11.2019 4:00:00;2000;2000;2061,735787671;2126,962236203
13.11.2019 5:00:00;2220,452125177;2148,471692714;2000;2259,047333855
13.11.2019 6:00:00;2411,714118594;2283,888244153;2064,681378302;2218,078624863
13.11.2019 7:00:00;2416,488892009;2291,099685651;2137,652859656;2288,177456868
13.11.2019 8:00:00;2541,599291231;2362,244021890;2185,297939999;2428,684577833
13.11.2019 9:00:00;2758,335221509;2498,654534281;2149,865713179;2576,116721606
13.11.2019 10:00:00;2968,107254120;2660,498870878;2208,611799586;2628,668378106
13.11.2019 11:00:00;3179,088443640;2805,030261655;2297,753551393;2784,704610473
13.11.2019 12:00:00;3293,191826246;2910,602948799;2452,295775264;2872,981132958
13.11.2019 13:00:00;3535,746429283;3047,101553377;2571,690594759;3041,914922167
13.11.2019 14:00:00;3810,662568273;3233,566772392;2643,338899904;3352,037344988
13.11.2019 15:00:00;4363,546367580;3556,117471281;2781,162791153;3617,885464774
13.11.2019 16:00:00;4900,962956442;4001,048160429;2783,298733420;3808,864890393
13.11.2019 17:00:00;5185,192885828;4192,266300052;3162,801861341;3679,518493473
13.11.2019 18:00:00;5165,445103503;4228,699747131;3099,209113312;3573,558932439
13.11.2019 19:00:00;4827,949042601;3863,085469030;3380,320603183;3540,042256287
13.11.2019 20:00:00;4622,296466455;3820,645602769;2835,591752394;3102,691595099
13.11.2019 21:00:00;4168,091035610;3576,363745749;3040,228304220;3013,376489634
13.11.2019 22:00:00;3963,676443334;3328,050359415;2621,945855424;3067,763766576
13.11.2019 23:00:00;3822,316278286;3299,733682278;2574,575353175;2813,144165395
14.11.2019 0:00:00;3423,294926495;3008,676526815;2551,477260434;2565,263992258
14.11.2019 1:00:00;2982,910308062;2680,468776272;2540,806864721;2310,437168843
14.11.2019 2:00:00;2624,512276100;2425,708060350;2421,173040988;2144,035712802
14.11.2019 3:00:00;2252,736115243;2179,773841336;2184,835433687;2114,991943970
14.11.2019 4:00:00;2222,934542226;2150,146803582;2091,871647798;2176,798804957
14.11.2019 5:00:00;2328,560934411;2225,359977731;2094,886889036;2247,034655740
14.11.2019 6:00:00;2482,923908952;2337,107642551;2121,652688490;2307,978799577
14.11.2019 7:00:00;2511,681382748;2361,624951418;2173,471809347;2354,383512513
14.11.2019 8:00:00;2653,940764912;2432,253020507;2213,308068515;2445,597427034
14.11.2019 9:00:00;2833,755943578;2589,960082236;2291,297972572;2592,173782854
14.11.2019 10:00:00;2982,252534791;2676,514069044;2301,408296446;2619,719045828
14.11.2019 11:00:00;3251,173573034;2841,726786306;2441,865697575;2681,732555587
14.11.2019 12:00:00;3363,988578474;2979,728201226;2482,925359882;2705,002750756
14.11.2019 13:00:00;3442,639799579;2977,750413511;2471,663912017;2964,819674261
14.11.2019 14:00:00;3695,867000088;3153,823982571;2455,139855042;3191,911047234
14.11.2019 15:00:00;4245,824491376;3490,216725794;2750,106313896;3426,093969004
14.11.2019 16:00:00;4769,266606522;3903,089119631;2676,542792327;3625,767066860
14.11.2019 17:00:00;5158,616279248;4070,776501644;2763,182709252;3743,254324667
14.11.2019 18:00:00;1018,941656668;837,037308146;621,312201871;700,801749091
14.11.2019 19:00:00;4806,768367888;3954,509954284;3310,396345151;3283,286942356
14.11.2019 20:00:00;4601,131880932;3740,868123459;2793,307233511;3160,251407162
14.11.2019 21:00:00;4108,110004622;3464,088888981;2973,116168697;3079,928393545
14.11.2019 22:00:00;3891,791395531;3331,621357777;2690,835417977;2866,220837027
14.11.2019 23:00:00;3786,485365150;3190,066020296;2669,527536581;2809,833925541
15.11.2019 0:00:00;3353,652471486;2932,845082705;2567,996089259;2491,534772604
15.11.2019 1:00:00;2956,875031679;2679,455424728;2590,451638662;2296,878319417
15.11.2019 2:00:00;2582,112143870;2389,296376209;2319,984118492;2161,752854828
15.11.2019 3:00:00;2264,136213809;2190,895328876;2169,945473140;2119,455069029
15.11.2019 4:00:00;2222,796612185;2149,747887149;2094,538633747;2170,336121385
15.11.2019 5:00:00;2311,674864588;2224,709869858;2063,859031554;2239,106136386
15.11.2019 6:00:00;2416,172409483;2272,650559030;2120,929144009;2259,019411264
15.11.2019 7:00:00;2480,772053181;2328,288266700;2128,786085103;2331,862101885
15.11.2019 8:00:00;2580,579576769;2392,806085585;2218,378368807;2423,898330265
15.11.2019 9:00:00;2778,399602898;2543,702273236;2185,118539313;2553,987473844
15.11.2019 10:00:00;3033,349436475;2713,428903154;2266,039469579;2614,794312152
15.11.2019 11:00:00;3220,349215757;2863,074546129;2315,466304583;2768,150567870
15.11.2019 12:00:00;3377,403846362;2954,813533891;2563,485370588;2805,029330020
15.11.2019 13:00:00;3590,830708533;3151,152216775;2531,327840517;2881,261835483
15.11.2019 14:00:00;3731,865532781;3174,999286601;2674,587168406;3215,870445306
15.11.2019 15:00:00;4274,512518989;3586,403345746;2675,104117618;3457,616876913
15.11.2019 16:00:00;4820,951070619;3946,389788061;2734,183534276;3789,343999912
15.11.2019 17:00:00;5050,461970823;4023,626794745;3035,681476076;3645,853571829
15.11.2019 18:00:00;4970,400552512;4021,765312678;2857,914295309;3247,831912664
15.11.2019 19:00:00;4594,952353984;3736,357862419;3165,987063393;3106,007282353
15.11.2019 20:00:00;4158,279369808;3449,849742190;3132,275582953;3046,2326831
15.11.2019 21:00:00;3937,855825557;3352,618594897;2634,509610952;3039,177114820
15.11.2019 22:00:00;3833,298514174;3224,115365070;2821,175123024;2859,397265353
15.11.2019 23:00:00;3723,877700501;3143,547184657;2548,318196259;2785,200536331
16.11.2019 0:00:00;3501,148336960;3047,125413175;2940,431833057;2835,335768553
16.11.2019 1:00:00;3368,617139697;2913,898823019;2565,985523606;2563,245131919
16.11.2019 2:00:00;2977,530668409;2672,769095322;2631,447105418;2336,279322994
16.11.2019 3:00:00;2639,086901755;2447,289975191;2431,513190079;2249,902157385
16.11.2019 4:00:00;2444,311148652;2302,960778615;2225,270474300;2246,459727955
16.11.2019 5:00:00;2456,179036055;2311,209135000;2129,250863211;2412,616159369
16.11.2019 6:00:00;2683,233279494;2475,137578428;2162,394579804;2455,882234200
16.11.2019 7:00:00;2836,098810490;2554,360687553;2307,591704534;2618,560444634
16.11.2019 8:00:00;2995,309741468;2677,036713582;2250,713133411;2762,982243824
16.11.2019 9:00:00;3326,555808048;2955,408327892;2352,500969646;2826,068583373
16.11.2019 10:00:00;3656,692682418;3151,291324752;2459,564663266;3072,760139274
16.11.2019 11:00:00;3967,632521933;3313,330817977;2618,749048035;3208,244102453
16.11.2019 12:00:00;4266,230714590;3526,791357697;2604,526550385;3277,086175674
16.11.2019 13:00:00;4385,654561391;3679,243673283;2639,460381932;3631,027045210
16.11.2019 14:00:00;4757,896643812;3830,380430637;2795,350243592;3665,053200185
16.11.2019 15:00:00;4840,564318461;4007,199560228;3173,715915397;3518,329299556
16.11.2019 16:00:00;4958,379600921;4085,614675803;2926,427538601;3758,814503911
16.11.2019 17:00:00;5129,814871076;4180,986900745;3052,359804229;3772,515476400
16.11.2019 18:00:00;5334,273691958;4305,896389065;3039,185763116;3653,565399323
16.11.2019 19:00:00;5290,191716669;4244,178664402;2955,818669041;3677,060786426
16.11.2019 20:00:00;950,369767676;794,865084721;676,963711973;697,206165231
16.11.2019 21:00:00;4432,798363299;3781,712563001;3075,330540307;3394,080540128
16.11.2019 22:00:00;4297,678958497;3619,342042474;2968,330374405;3229,104984098
16.11.2019 23:00:00;4018,802010645;3480,287948622;2902,504270945;2767,336211788
17.11.2019 0:00:00;4004,787508242;3355,050416188;2730,252011192;2963,054955145
17.11.2019 1:00:00;3749,964731287;3183,878663620;2664,381875372;2675,047781673
17.11.2019 2:00:00;3333,120741264;2916,362014100;2525,830295639;2516,613684826
17.11.2019 3:00:00;2904,658524282;2615,934058546;2556,769306135;2366,532185803
17.11.2019 4:00:00;2647,830672160;2436,468574444;2269,326902557;2327,282377586
17.11.2019 5:00:00;2677,928251578;2452,150874967;2240,001049312;2460,479852594
17.11.2019 6:00:00;2832,669670930;2568,036872597;2217,540151680;2501,830178354
17.11.2019 7:00:00;2955,524630042;2640,502869005;2266,028901739;2633,375400461
17.11.2019 8:00:00;3182,660040420;2823,934720187;2391,274544369;2851,194420373
17.11.2019 9:00:00;3595,957888755;3128,504372947;2486,720872806;3179,788814486
17.11.2019 10:00:00;3928,795854776;3279,651197580;2686,712339702;3155,381805618
17.11.2019 11:00:00;4282,534135337;3526,165855012;2572,712296126;3298,800026978
17.11.2019 12:00:00;4406,798055817;3603,925002634;2979,289527410;3253,824321409
17.11.2019 13:00:00;4427,845025667;3703,577894652;2897,821562007;3656,292086910
17.11.2019 14:00:00;4697,444538356;3945,142548807;3005,940626844;3645,081854989
17.11.2019 15:00:00;5130,877012038;4213,753602301;2904,999951996;4083,485668981
17.11.2019 16:00:00;5567,311494764;4483,973792230;3224,352233488;4300,859887420
17.11.2019 17:00:00;5765,742438500;4573,640473759;3250,261211437;3975,608870777
17.11.2019 18:00:00;5833,921034871;4549,474396336;3534,114147617;3736,602263391
17.11.2019 19:00:00;5443,473424356;4411,792832825;3344,645348023;3991,131489805
17.11.2019 20:00:00;5271,879881061;4213,336065118;3214,577575678;3631,990717023
17.11.2019 21:00:00;4979,592007545;4089,726845035;3511,033416594;3561,310246740
17.11.2019 22:00:00;4798,803405580;3856,232103420;2960,663664194;3439,270799690
17.11.2019 23:00:00;4400,601391551;3621,861876869;3085,367720461;3027,553253139
18.11.2019 0:00:00;4055,876265807;3378,287938443;2730,473209129;2857,938130161
18.11.2019 1:00:00;3518,890766421;3015,968358618;2896,914091504;2673,130210488
18.11.2019 2:00:00;3148,082871737;2793,190334519;2634,838998833;2405,695291726
18.11.2019 3:00:00;2774,749695851;2559,983419913;2383,566332124;2323,134953288
18.11.2019 4:00:00;2628,428024539;2415,193391546;2308,465914876;2407,491339372
18.11.2019 5:00:00;2657,615507266;2450,897873091;2241,073170370;2385,960104258
18.11.2019 6:00:00;2768,515636619;2529,818825792;2259,424765212;2407,417642733
18.11.2019 7:00:00;2793,493555898;2536,309908352;2214,582264699;2433,842663653
18.11.2019 8:00:00;2841,994728718;2603,142192211;2331,582240147;2590,537740506
18.11.2019 9:00:00;3002,662080773;2702,301094349;2289,407401082;2660,873026252
18.11.2019 10:00:00;3242,136047819;2858,255921473;2316,429213682;2750,375986119
18.11.2019 11:00:00;3478,950033606;2997,056327888;2388,004596913;3284,114671033
18.11.2019 12:00:00;4411,259327161;3651,280874197;2442,462156953;3294,934016390
18.11.2019 13:00:00;4500,016828390;3633,794322409;3027,395507721;3646,150913942
18.11.2019 14:00:00;4727,463612837;3843,129071877;2839,682235503;3574,998814110
18.11.2019 15:00:00;5176,186324253;4112,464252689;3180,086515886;4062,168892733
18.11.2019 16:00:00;5585,455227391;4398,241095032;3389,684437610;4021,190875126
18.11.2019 17:00:00;5957,608143349;4725,392470345;3535,657020304;4004,410548246
18.11.2019 18:00:00;5887,764827463;4679,077215704;3505,036724089;4083,375092886
18.11.2019 19:00:00;5445,807968383;4472,548699457;3746,557045439;3819,730653225
18.11.2019 20:00:00;5211,440726069;4181,296209842;3355,897893155;3493,320601020
18.11.2019 21:00:00;4776,516230824;3956,395854061;3152,063064676;3400,911359868
18.11.2019 22:00:00;4539,653697410;3813,502922501;2919,889923681;3270,629990293
18.11.2019 23:00:00;4283,792651356;3578,326615300;2765,917549191;3063,566402542
19.11.2019 0:00:00;3694,500253136;3225,394198117;2667,182898279;2760,811333742
19.11.2019 1:00:00;3316,775206216;2895,158575817;2476,473593914;2511,095201158
19.11.2019 2:00:00;2861,187744544;2600,371649275;2442,507110939;2321,353255439
19.11.2019 3:00:00;2557,730969490;2370,988870626;2271,570098626;2246,200439815
19.11.2019 4:00:00;2430,117825990;2282,850334527;2229,910271036;2253,795019678
